review_id,text,human_label
rGUIvQobtgME0Cq4y_IzSw,"OMG! I was looking for a late night taco spot to get some good food that would be able to cater to different dietary restrictions And this place hit the mark. We ordered chicken quesadillas, mushroom tacos, chicken tacos, and an order of guacamole and chips and everything was just fantastic! The food was fresh the staff was nice and I overall had a good takeout ordering experience. If you're planning to go make sure you order the guacamole it's so worth it and the prices were pretty average as well. I will definitely visit again especially once were off of quarantine.",Positive
-Q3KILKjiR-pc-1W1yhPAQ,"Ordered delivery recently and was generally underwhelmed. I've ordered from here in years past and the food has always been pretty good. The best in Philly? Not close. But a decent option that will suffice. The restaurant is nice and not like those fast food corner spots you often find in the city. 
Not sure if it is due to the pandemic but our food simply wasn't delicious. We ordered General Tso chicken, shrimp with noodles and duck stir fry. None of it was great. The meat was dry and to sweet. Flavors lacked complexity which we usually look forward to in Chinese food. Maybe I am spoiled by my favorite Chinese food place in DC. 
Needless to say, we won't be ordering from here again. I'll take my chances with picking up from father away if the food will taste better.",Neutral
OBqVTvHh76iEWqLsUuOz2w,"Never again! As if moving isn't stressful enough especially when you're moving out of state. Uhual was happy to add to that stress.
Reserved a truck over a month in advance at this location. Got a call the day before our move that the location we preferred didn't have any trucks and we would have to drive 45 minutes away to another location. Frustrating, but okay. Might have been less frustrating if the people working here and the regional office didn't have ""it is what it is"" attitude.
Luckily we have a car so we will drive 45 minutes out of the way, no problem. Let's be clear though, there are a lot of people in the city that don't own cars and rely on a quick Uber ride or public transportation. If I had to dish out money for a 45 minute Uber right the day of moving I'd be even more pissed.
So we call the next location to confirm only to find their phones aren't in service. So then we call uhual customer service to see if they can confirm the pickup - nope. Zero help - ""not sure what to tell ya. Just wait for them to call you to confirm"". We are driving out of state - not what I want to hear.
Well, we finally got through to Uhual in Media hours later to hear ""we don't know why they told you to come here. We don't have any trucks available."" LOL (let me be clear - this was the nicest person working for uhual - my issue is not with this location).
So, I called Budget even though it said they were sold out of everything online, but with much better customer service they were able to find us a truck last minute. They had much better communication which is what you want when you're dishing out $600+ and moving in less than 24 hours.
I will never use uhual again. Horrible communication and terrible customer service. People here will roll their eyes and say ""well what do you want me to do about it"" - I don't know? Honor a reservation from over a month ago? BYE!",Negative
gAmXKxQu4xRZ01_xBfNEiA,"I ordered takeout a few months ago and had a great experience. Tonight I ordered takeout again and got about have of the serving size that I received previously - super frustrating.  

The food tastes good, but why am I overpaying first half the portion size I can get somewhere else?",Negative
cJIDEXA9oJMA6165RS1PLg,"Went tonight for restaurant week! Great food, great service! Tess was our server! So nice & accomadating! Really cool vibe!! Try it!",Positive
Zs-I2mWWO-KisxZcbt31jg,"This is just a cool experience from start to finish. When you arrive to the restaurant, you walk down a flight of steps, as the restaurant is underground! Walking down the hallway into the main room, everything just screams old-school Italian (colors, wall paper, paintings, furniture, texture.) 

This is a great place for summer or fall dinner - just an extremely cozy atmosphere. 

Everything on their menu is solid, but a really cool feature is that they bring the specials out on a cart to showcase to you.",Positive
oDEA8RCfjwGlRuedvoxnjA,So we called ahead to see if dine in was available and drove almost 45 minutes to come here at Dim Sum. We got here around 8:20pm and they told us they won't serve us since they are really busy with online orders. The person we spoke to was absolutely rude and turned us away. We tired explaining to him that we called ahead twice and both times they said to come by but he wasn't having it. I will never come to this place ever again . This was an absolute embarrassment.,Negative
iePMaVfWZ-c92o37ysdQIw,"Got take out from here last weekend during the time of COVID. Food was excellent! Service was a bit slow but that was just because they were super busy. 

Called to place an order for dinner for take out on a Saturday. Called by 5 or so and they were already out of Satay and goat which was sad! Ordered a Nasi campur with beef randang and collard greens and cendol. A hefty helping of food for not much money at all! Beef was super tender and delicious. Mix of spices was great. The collard greens came in coconut curry/sauce and were great. Tender and not bitter at all. Everything was also not super salty. The cendol was different but delicious as well. Nice mix of flavors and not super sweet like bubble tea. Straw they gave with it was way to small to eat the little jellies at the bottom. 

Service was a bit spotty. When I went to pick up the food there were at least 10 people waiting outside. No one would answer the door if you knocked or answer the phone if you call. Someone finally came out 10min later and gave me my food. They were super busy (she actually said they were unable to take any further orders at the time) but it would have been nice if they had a better system, since it seems like its always like this. 

Excellent Indonesian food (for sure the best I've had in philly). Service was a bit eh, but I'm glad they're staying busy during COVID. Check them out for sure!",Positive
usNVr7dx7fNMq-FcKX8yFA,"We purchased city pass and decided to give this zoo a try. We had prepaid parking for the garage - it was easy to just park and start walking. It's a less than 5 mins walk from garage to the zoo. We went for 10am slot where the garage had plentiful of parking spaces available. 

As soon as you enter there is restroom and a mobile rider rental. Restrooms were clean and almost around every few blocks which is very convenient. The animals in the zoo looked well fed. The only regret we had was many exhibits were closed.",Neutral
rkf2uIKjrk0QzPAXzOhYUQ,"This little hole in the wall is as grungy as it gets, but you won't find a better cheese steak in Filly, the term 'looks can be deceiving' definitely applies here. It's a working class establishment, that's why it's off the beaten path, but if you do something exceptional, who cares what the place looks like.",Neutral
qBj9CnBGcQLUBNCd9cDoLw,"This was a surprise find.  We were just driving by this area when we decided to stop for a bite to eat.  We googled places to eat near our location, Yiro Yiro happened to come up.  We love greek food and decided to give this place a try.  Wow, it did not disappoint, Everything we had was delicious and fresh.   We had the chicken skewers, one with the spicy tzatziki sauce and the regular, both were amazing.  The chicken was tender and juicy.  The rice had nice flavor and was cooked to perfection as well as the grape leaves.  We will have to come back to this place and try the yogurt which looked delicious, we had no room for dessert being the platters were huge.  Can't wait to come back to this special little find.  Really would like to add the service and the people working at this place were super nice.",Positive
jUBZYvqfS_7E9s4KdwE1cw,"Yeah that pastrami sandwich is real good. At first when I ordered it and saw the small-ish pieces of bread they put down on the counter, I thought I would be disappointed. But they really layer on the meat, and the sandwich is huge. I ended up splitting the sandwich and it was flavorful, greasy, and delicious. I do wish there was some type of sauce to add to it, but I don't like mustard so that's my fault. I just had meat and cheese and it was delicious. Great flavor, big, meaty, and tasty. I don't even like sandwiches but I thoroughly enjoyed this one.",Positive
KUKN8JazQbxMOPCs3pQJ5w,"Cute and quaint spot for coffee and tea. We stopped here for a beverage break after a little tour of Philadelphia. The service was quick, and the drinks were good.",Neutral
nyRMSfAEmdL9xwvhd-kKQQ,"Just to preface: I am a bit of a snob when it comes to sushi. In an ideal world, omakase and nigiri all day everyday but COVID got a sister changing her ways. We dropped by for takeout and I realized that Vic is better as a roll place, not so much for sushi/nigiri/sashimi. We ordered the three roll special (Alaska, eel, and spicy tuna), a specialty roll I forgot but it featured white seaweed, and sashimi. The rolls were good but nothing spectacular - rice fell apart quickly, etc. They were affordable at $12-13 for 3 of them. The sashimi cuts were a let down (and IMO really tells you the quality of their fish selection and overall execution- even affordable places can have wonderful sashimi). It was clear that everything was previously frozen as there was a freezer taste to it, even the salmon, which was surprising. That said, it's a decent find but not one I plan to return to soon. Would I recommend? Maybe if you're a roll person, but not so much if you're a bit more advanced.",Positive
9VZrk9M--ZNEaUD-iM_fLg,"I had a corned beef reuben and it was really good.  The matzo ball soup was also really good, really strong, and it was just what the doctor ordered because it was cold and rainy outside and I was starting to come down with what turned out later to be pneumonia.

And, they have cel-ray!   That was probably the clincher for me as far as the fifth star goes.  Eating a sandwich this good without a cel-ray would be really sad.

For a long time, I said I was never giving a Jewish deli 5 stars unless it was as good as the original Goodman's on Elmora Avenue in Elizabeth, NJ (which no deli ever will be I'm quite sure).  But I decided that's not fair at all because it's an impossibly high standard to meet.

I sat at the counter and got great service from a very friendly guy who was on top of everything no matter how busy they got. 

As I've said in other reviews, the Jewish deli scene in NYC is pretty sad these days, especially in Manhattan, so I really appreciate a place that still cares and does it right.",Neutral
PVwO_Y_q85WBb3rJYwvi7Q,"I more or less stumbled upon Aldo Lamberti Trattoria in Philadelphia's international airport after a flight. During COVID-19 quite a few options are closed so I decided to get some food where I could before my next flight. I'm sure glad I did.

I was skeptical at the food at first, as it's airport food, however don't let that keep you away. The food is delicious and of really good quality. I have gotten some slices of pizza here, both cheese and veggie which were very good. I also have had a eggplant parm stack that was absolutely delicious. The eggplant is spot on. 

The line moves quickly and the people are nice. They have a sanitizing station as well as some condiments towards the end of the line. I absolutely will not hesitate to come here again.",Positive
mAk7yKgwmQ290p2WfLNroA,"Solid, locally owned spot with a killer three roll special deal.

Whenever you want sushi but don't want to break the bank getting it, Vic's is where to go. I've tried their spicy salmon, spicy tuna, shrimp tempura, Alaska (salmon and avocado), and regular salmon and tuna rolls and everything has been fresh and fantastic. They're fast and usually have everything ready for you in 20 minutes or less.

Limited indoor seating because it's a small place but great for pickup! No frills, clean, fresh, fast sushi.",Neutral
1esBNVAxl99jQTvrS0gZSg,"This place books up fast! And now I can see why. My friends and I had a late night reservation. We had a table inside and felt very safe with dividers in between each table and the restaurant had an open concept.
First off drinks were pretty fantastic! I got the daily Puerto Rico punch (something about strawberry and passion fruit) very delicious. 
It was late night so we decided to try a bunch of different things. My friends who are vegan and vegetarian were so excited to try everything! We ended up getting the beef nachos, beef empanadas, Spanish meatballs with bread and yuca fries. I am not vegan and wasn't sure how the food will taste since I'm love meat but wow! I'm blown away at the flavors in each dish. My favorites had to be the beef empanadas (even though it's a bit pricey for 2 small empanadas) and the nachos. The meatballs were good too but the texture was a little weird for me.
My friends for the tres leches coconut cake and raspberry hazelnut dessert to go! I had a bite of the tres leches cake and it's divine! Yum def. Pricey for the food but def. Worth it especially for vegan/vegetarians!",Positive
Tt3upU55cn3NiJ04bzFDSg,"Located in south Philly, John's Roast Pork has been a Philadelphia institution for the past 20 years. Established in 1930, this family-run restaurant is currently run by John Bucci Jr., the third generation owner. This restaurant is old school, only taking cash, and has strange hours so make sure it's open before making the drive. During COVID-19, customers have to call in advance to place their order. Because the restaurant is so famous, recognized by the James Beard Foundation in 2006 as an ""American Classic,"" the process of calling to place your order is very hectic. Most of the time, they do not pick up their phone as the line is always busy. It can take over 20 attempts to finally reach a worker to place your order, but luckily, the hassle is worth it.

Although Roast Pork is in their name, they are just as famous for their cheesesteaks as they are for their roast pork sandwiches. I ordered their roast pork sandwich with spinach and sharp cheddar and their cheesesteak with white american cheese, the way John Bucci Jr. recommends. Firstly, both sandwiches were extremely fresh and were ready exactly at my assigned pick up time. For the roast pork, the sandwich was stuffed to the brim with surprisingly juicy and flavorful meat. I expected it to be much drier than it was. The sharp cheddar added a nice kick to the sandwich, and the spinach cut the fat of the meat well. The sesame seed was also excellent as the seeds provided a change to the otherwise monotonous texture of both sandwiches. Overall, this sandwich is quite excellent and really surprised me by how good it was. I personally believe it is worth the hype.

Now let's talk cheesesteak! This sandwich is jam packed with steak, onions, and cheese. There must have been at least five slices of cheese which is great for cheese lovers, but I personally think there was too much cheese. Although there is a lot of fried onions, they provide a nice sweetness that improves the overall flavor of the cheesesteak. This sandwich is really delicious, but compared to other Philadelphia cheesesteaks, it is on the heavier side. While the sandwich is quite good and is definitely a must try if you go on a cheesesteak tour, I much prefer the roast pork sandwich.

In conclusion, John's Roast Pork is a must try spot for any food lover visiting Philadelphia. If you go during the pandemic, the ordering process is a bit stressful and confusing, so I would recommend calling early and often until you reach the staff and place your order. Don't give up on calling them (as I almost did after many attempts) because the food and overall experience is worth it.

Freshbite.org",Positive
ABxiwfTZe-wyHyhFWJz1jQ,"Thankfully I was staying right by the Philadelphia location. Even though as have Dr Martens  shoe store in Beijing they don't have the selection the Philadelphia store has .  I love my shoes . I opted for a bigger size . I had been looking for months but couldn't find a pair I liked in China . 
 Thanks again for your great service . Fantastic shows that were easy to break in",Positive
fk_Kazz3DJ3zOi47ErBLyw,"ASK FOR RYAN AS YOUR SERVER! He was so very nice and patient with us as we tried to figure out what we wanted to eat. The bread basket was dropped off as we sat down and the drinks were quick to arrive, as well as delicious! I got the Pampelmousse with the macaroni, which were both so good. Macaroni put me in a food coma! My friend got the cider drink with an omelette that she seemed to enjoy. As well. An amazing find on a rainy afternoon.",Positive
